日期,月份,名稱,aqi,人口密度,距火力發電廠30km內,工業區3km內,人口密度分類
2018/1/10,1,士林,50,4268.66,0,1,高
2018/1/10,1,中山,50,15150.13,0,1,高
2018/1/10,1,松山,50,21938.76,0,1,高
2018/1/10,1,萬華,45,23176.76,0,1,高
2018/1/10,1,古亭,32,25113.01,0,1,高
2018/1/10,1,淡水,44,2745.895839,0,1,高
2018/1/10,1,林口,48,2449.048938,0,0,高
2018/1/10,1,菜寮,42,23484.00735,0,0,高
2018/1/10,1,汐止,61,2941.086468,0,1,高
2018/1/10,1,新莊,47,21457.80142,0,1,高
2018/1/10,1,板橋,60,23950.64823,0,1,高
2018/1/10,1,土城,51,8141.271989,0,1,高
2018/1/10,1,新店,46,2533.901688,0,1,高
2018/1/10,1,萬里,57,329.5992427,1,1,低
2018/1/10,1,桃園,57,12062.8,0,0,高
2018/1/10,1,大園,58,961.3,0,0,中
2018/1/10,1,平鎮,58,4738.8,0,1,高
2018/1/10,1,龍潭,56,1735.9,0,0,中
2018/1/10,1,新竹,54,6620.7,0,1,高
2018/1/10,1,湖口,49,1510.5,0,1,中
2018/1/10,1,竹東,51,1866.8,0,1,中
2018/1/10,1,苗栗,54,2361.2,0,1,高
2018/1/10,1,三義,52,209.4,0,1,低
2018/1/10,1,西屯,52,6068.2,0,0,高
2018/1/10,1,忠明,48,5531.2,0,1,高
2018/1/10,1,豐原,39,3707.3,0,1,高
2018/1/10,1,沙鹿,42,2114.1,0,1,高
2018/1/10,1,大里,36,7279.1,0,1,高
2018/1/10,1,彰化,62,3506.0,0,1,高
2018/1/10,1,二林,67,507.2,0,0,中
2018/1/10,1,南投,62,1458.5,1,0,中
2018/1/10,1,竹山,81,199.9,1,0,低
2018/1/10,1,崙背,70,377.7,0,1,低
2018/1/10,1,斗六,54,1149.5,0,0,中
2018/1/10,1,嘉義,67,4353.4,0,1,高
2018/1/10,1,新港,61,438.9,0,1,低
2018/1/10,1,朴子,52,798.9,0,0,中
2018/1/10,1,安南,57,1746.4,0,1,中
2018/1/10,1,臺南,58,14553.4,0,0,高
2018/1/10,1,新營,65,1891.2,0,1,中
2018/1/10,1,善化,58,756.6,0,0,中
2018/1/10,1,楠梓,71,7691.5,0,0,高
2018/1/10,1,左營,79,11048.2,0,1,高
2018/1/10,1,前金,73,13156.3,0,1,高
2018/1/10,1,小港,73,3671.1,0,0,高
2018/1/10,1,美濃,52,268.1,0,1,低
2018/1/10,1,仁武,57,2145.2,0,0,高
2018/1/10,1,大寮,84,1657.3,0,0,中
2018/1/10,1,林園,57,2148.8,0,0,高
2018/1/10,1,屏東,69,3055.3,0,0,高
2018/1/10,1,潮州,64,1165.0,0,1,中
2018/1/10,1,恆春,47,198.5,1,1,低
2018/1/10,1,宜蘭,50,3196.1,1,0,高
2018/1/10,1,冬山,39,633.1,1,0,中
2018/1/10,1,花蓮,40,94.3,1,1,低
2018/1/10,1,臺東,41,1010.0,1,0,中
2018/1/10,1,馬祖,65,683.5,0,1,中
2018/1/10,1,金門,65,793.4,1,1,中
2018/1/10,1,馬公,51,1664.3,1,1,中
2018/1/11,1,基隆,44,4960.5,0,1,高
2018/1/11,1,士林,45,4268.66,0,1,高
2018/1/11,1,中山,46,15150.13,0,1,高
2018/1/11,1,松山,41,21938.76,0,1,高
2018/1/11,1,萬華,45,23176.76,0,1,高
2018/1/11,1,古亭,40,25113.01,0,1,高
2018/1/11,1,淡水,41,2745.895839,0,1,高
2018/1/11,1,林口,43,2449.048938,0,0,高
2018/1/11,1,菜寮,45,23484.00735,0,0,高
2018/1/11,1,汐止,52,2941.086468,0,1,高
2018/1/11,1,新莊,45,21457.80142,0,1,高
2018/1/11,1,板橋,54,23950.64823,0,1,高
2018/1/11,1,土城,44,8141.271989,0,1,高
2018/1/11,1,新店,45,2533.901688,0,1,高
2018/1/11,1,萬里,62,329.5992427,1,1,低
2018/1/11,1,桃園,44,12062.8,0,0,高
2018/1/11,1,大園,53,961.3,0,0,中
2018/1/11,1,平鎮,46,4738.8,0,1,高
2018/1/11,1,龍潭,59,1735.9,0,0,中
2018/1/11,1,新竹,45,6620.7,0,1,高
2018/1/11,1,湖口,46,1510.5,0,1,中
2018/1/11,1,竹東,46,1866.8,0,1,中
2018/1/11,1,苗栗,55,2361.2,0,1,高
2018/1/11,1,三義,52,209.4,0,1,低
2018/1/11,1,西屯,47,6068.2,0,0,高
2018/1/11,1,忠明,51,5531.2,0,1,高
2018/1/11,1,豐原,41,3707.3,0,1,高
2018/1/11,1,沙鹿,44,2114.1,0,1,高
2018/1/11,1,大里,37,7279.1,0,1,高
2018/1/11,1,彰化,50,3506.0,0,1,高
2018/1/11,1,二林,63,507.2,0,0,中
2018/1/11,1,南投,60,1458.5,1,0,中
2018/1/11,1,竹山,79,199.9,1,0,低
2018/1/11,1,崙背,71,377.7,0,1,低
2018/1/11,1,斗六,67,1149.5,0,0,中
2018/1/11,1,嘉義,62,4353.4,0,1,高
2018/1/11,1,新港,60,438.9,0,1,低
2018/1/11,1,朴子,57,798.9,0,0,中
2018/1/11,1,安南,58,1746.4,0,1,中
2018/1/11,1,臺南,57,14553.4,0,0,高
2018/1/11,1,新營,61,1891.2,0,1,中
2018/1/11,1,善化,63,756.6,0,0,中
2018/1/11,1,楠梓,73,7691.5,0,0,高
2018/1/11,1,左營,77,11048.2,0,1,高
2018/1/11,1,前金,70,13156.3,0,1,高
2018/1/11,1,小港,76,3671.1,0,0,高
2018/1/11,1,美濃,64,268.1,0,1,低
2018/1/11,1,仁武,73,2145.2,0,0,高
2018/1/11,1,大寮,85,1657.3,0,0,中
2018/1/11,1,林園,70,2148.8,0,0,高
2018/1/11,1,屏東,70,3055.3,0,0,高
2018/1/11,1,潮州,84,1165.0,0,1,中
2018/1/11,1,恆春,46,198.5,1,1,低
2018/1/11,1,宜蘭,47,3196.1,1,0,高
2018/1/11,1,冬山,44,633.1,1,0,中
2018/1/11,1,花蓮,42,94.3,1,1,低
2018/1/11,1,臺東,47,1010.0,1,0,中
2018/1/11,1,馬祖,68,683.5,0,1,中
2018/1/11,1,金門,69,793.4,1,1,中
2018/1/11,1,馬公,51,1664.3,1,1,中
2018/1/12,1,基隆,44,4960.5,0,1,高
2018/1/12,1,士林,57,4268.66,0,1,高
2018/1/12,1,中山,52,15150.13,0,1,高
2018/1/12,1,松山,53,21938.76,0,1,高
2018/1/12,1,萬華,47,23176.76,0,1,高
2018/1/12,1,古亭,52,25113.01,0,1,高
2018/1/12,1,淡水,45,2745.895839,0,1,高
2018/1/12,1,林口,42,2449.048938,0,0,高
2018/1/12,1,菜寮,49,23484.00735,0,0,高
2018/1/12,1,汐止,53,2941.086468,0,1,高
2018/1/12,1,新莊,45,21457.80142,0,1,高
2018/1/12,1,板橋,62,23950.64823,0,1,高
2018/1/12,1,土城,52,8141.271989,0,1,高
2018/1/12,1,新店,58,2533.901688,0,1,高
2018/1/12,1,萬里,66,329.5992427,1,1,低
2018/1/12,1,桃園,58,12062.8,0,0,高
2018/1/12,1,大園,45,961.3,0,0,中
2018/1/12,1,平鎮,61,4738.8,0,1,高
2018/1/12,1,龍潭,59,1735.9,0,0,中
2018/1/12,1,新竹,53,6620.7,0,1,高
2018/1/12,1,湖口,51,1510.5,0,1,中
2018/1/12,1,竹東,54,1866.8,0,1,中
2018/1/12,1,苗栗,67,2361.2,0,1,高
2018/1/12,1,三義,52,209.4,0,1,低
2018/1/12,1,西屯,49,6068.2,0,0,高
2018/1/12,1,忠明,53,5531.2,0,1,高
2018/1/12,1,豐原,40,3707.3,0,1,高
2018/1/12,1,沙鹿,48,2114.1,0,1,高
2018/1/12,1,大里,36,7279.1,0,1,高
2018/1/12,1,彰化,61,3506.0,0,1,高
2018/1/12,1,二林,58,507.2,0,0,中
2018/1/12,1,南投,64,1458.5,1,0,中
2018/1/12,1,竹山,80,199.9,1,0,低
2018/1/12,1,崙背,76,377.7,0,1,低
2018/1/12,1,斗六,74,1149.5,0,0,中
2018/1/12,1,嘉義,72,4353.4,0,1,高
2018/1/12,1,新港,67,438.9,0,1,低
2018/1/12,1,朴子,68,798.9,0,0,中
2018/1/12,1,安南,67,1746.4,0,1,中
2018/1/12,1,臺南,68,14553.4,0,0,高
2018/1/12,1,新營,64,1891.2,0,1,中
2018/1/12,1,善化,67,756.6,0,0,中
2018/1/12,1,楠梓,93,7691.5,0,0,高
2018/1/12,1,左營,83,11048.2,0,1,高
2018/1/12,1,前金,80,13156.3,0,1,高
2018/1/12,1,小港,85,3671.1,0,0,高
2018/1/12,1,美濃,72,268.1,0,1,低
2018/1/12,1,仁武,71,2145.2,0,0,高
2018/1/12,1,大寮,104,1657.3,0,0,中
2018/1/12,1,林園,77,2148.8,0,0,高
2018/1/12,1,屏東,84,3055.3,0,0,高
2018/1/12,1,潮州,86,1165.0,0,1,中
2018/1/12,1,恆春,47,198.5,1,1,低
2018/1/12,1,宜蘭,53,3196.1,1,0,高
2018/1/12,1,冬山,45,633.1,1,0,中
2018/1/12,1,花蓮,44,94.3,1,1,低
2018/1/12,1,臺東,46,1010.0,1,0,中
2018/1/12,1,馬祖,81,683.5,0,1,中
2018/1/12,1,金門,79,793.4,1,1,中
2018/1/12,1,馬公,48,1664.3,1,1,中
2018/1/13,1,基隆,34,4960.5,0,1,高
2018/1/13,1,士林,38,4268.66,0,1,高
2018/1/13,1,中山,34,15150.13,0,1,高
2018/1/13,1,松山,29,21938.76,0,1,高
2018/1/13,1,萬華,32,23176.76,0,1,高
2018/1/13,1,古亭,31,25113.01,0,1,高
2018/1/13,1,淡水,31,2745.895839,0,1,高
2018/1/13,1,林口,36,2449.048938,0,0,高
2018/1/13,1,菜寮,31,23484.00735,0,0,高
2018/1/13,1,汐止,35,2941.086468,0,1,高
2018/1/13,1,新莊,35,21457.80142,0,1,高
2018/1/13,1,板橋,31,23950.64823,0,1,高
2018/1/13,1,土城,32,8141.271989,0,1,高
2018/1/13,1,新店,33,2533.901688,0,1,高
2018/1/13,1,萬里,43,329.5992427,1,1,低
2018/1/13,1,桃園,31,12062.8,0,0,高
2018/1/13,1,大園,34,961.3,0,0,中
2018/1/13,1,平鎮,31,4738.8,0,1,高
2018/1/13,1,龍潭,36,1735.9,0,0,中
2018/1/13,1,新竹,33,6620.7,0,1,高
2018/1/13,1,湖口,37,1510.5,0,1,中
2018/1/13,1,竹東,36,1866.8,0,1,中
2018/1/13,1,苗栗,41,2361.2,0,1,高
2018/1/13,1,三義,39,209.4,0,1,低
2018/1/13,1,西屯,44,6068.2,0,0,高
2018/1/13,1,忠明,37,5531.2,0,1,高
2018/1/13,1,豐原,40,3707.3,0,1,高
2018/1/13,1,沙鹿,37,2114.1,0,1,高
2018/1/13,1,大里,43,7279.1,0,1,高
2018/1/13,1,彰化,50,3506.0,0,1,高
2018/1/13,1,二林,60,507.2,0,0,中
2018/1/13,1,南投,67,1458.5,1,0,中
2018/1/13,1,竹山,77,199.9,1,0,低
2018/1/13,1,崙背,67,377.7,0,1,低
2018/1/13,1,斗六,82,1149.5,0,0,中
2018/1/13,1,嘉義,89,4353.4,0,1,高
2018/1/13,1,新港,76,438.9,0,1,低
2018/1/13,1,朴子,55,798.9,0,0,中
2018/1/13,1,安南,82,1746.4,0,1,中
2018/1/13,1,臺南,84,14553.4,0,0,高
2018/1/13,1,新營,83,1891.2,0,1,中
2018/1/13,1,善化,90,756.6,0,0,中
2018/1/13,1,楠梓,113,7691.5,0,0,高
2018/1/13,1,左營,108,11048.2,0,1,高
2018/1/13,1,前金,119,13156.3,0,1,高
2018/1/13,1,小港,106,3671.1,0,0,高
2018/1/13,1,美濃,73,268.1,0,1,低
2018/1/13,1,仁武,110,2145.2,0,0,高
2018/1/13,1,大寮,109,1657.3,0,0,中
2018/1/13,1,林園,87,2148.8,0,0,高
2018/1/13,1,屏東,104,3055.3,0,0,高
2018/1/13,1,潮州,81,1165.0,0,1,中
2018/1/13,1,恆春,44,198.5,1,1,低
2018/1/13,1,宜蘭,35,3196.1,1,0,高
2018/1/13,1,冬山,34,633.1,1,0,中
2018/1/13,1,花蓮,37,94.3,1,1,低
2018/1/13,1,臺東,43,1010.0,1,0,中
2018/1/13,1,馬祖,82,683.5,0,1,中
2018/1/13,1,金門,68,793.4,1,1,中
2018/1/13,1,馬公,41,1664.3,1,1,中
2018/1/14,1,基隆,36,4960.5,0,1,高
2018/1/14,1,士林,39,4268.66,0,1,高
2018/1/14,1,中山,34,15150.13,0,1,高
2018/1/14,1,松山,33,21938.76,0,1,高
2018/1/14,1,萬華,35,23176.76,0,1,高
2018/1/14,1,古亭,33,25113.01,0,1,高
2018/1/14,1,淡水,30,2745.895839,0,1,高
2018/1/14,1,林口,40,2449.048938,0,0,高
2018/1/14,1,菜寮,34,23484.00735,0,0,高
2018/1/14,1,汐止,36,2941.086468,0,1,高
2018/1/14,1,新莊,38,21457.80142,0,1,高
2018/1/14,1,板橋,39,23950.64823,0,1,高
2018/1/14,1,土城,36,8141.271989,0,1,高
2018/1/14,1,新店,36,2533.901688,0,1,高
2018/1/14,1,萬里,43,329.5992427,1,1,低
2018/1/14,1,桃園,33,12062.8,0,0,高
2018/1/14,1,大園,41,961.3,0,0,中
2018/1/14,1,平鎮,36,4738.8,0,1,高
2018/1/14,1,龍潭,37,1735.9,0,0,中
2018/1/14,1,新竹,37,6620.7,0,1,高
2018/1/14,1,湖口,43,1510.5,0,1,中
2018/1/14,1,竹東,41,1866.8,0,1,中
2018/1/14,1,苗栗,42,2361.2,0,1,高
2018/1/14,1,三義,58,209.4,0,1,低
2018/1/14,1,西屯,58,6068.2,0,0,高
2018/1/14,1,忠明,50,5531.2,0,1,高
2018/1/14,1,豐原,46,3707.3,0,1,高
2018/1/14,1,沙鹿,44,2114.1,0,1,高
2018/1/14,1,大里,44,7279.1,0,1,高
2018/1/14,1,彰化,53,3506.0,0,1,高
2018/1/14,1,二林,68,507.2,0,0,中
2018/1/14,1,南投,59,1458.5,1,0,中
2018/1/14,1,竹山,74,199.9,1,0,低
2018/1/14,1,崙背,75,377.7,0,1,低
2018/1/14,1,斗六,68,1149.5,0,0,中
2018/1/14,1,嘉義,75,4353.4,0,1,高
2018/1/14,1,新港,79,438.9,0,1,低
2018/1/14,1,朴子,68,798.9,0,0,中
2018/1/14,1,安南,79,1746.4,0,1,中
2018/1/14,1,臺南,91,14553.4,0,0,高
2018/1/14,1,新營,72,1891.2,0,1,中
2018/1/14,1,善化,83,756.6,0,0,中
2018/1/14,1,楠梓,106,7691.5,0,0,高
2018/1/14,1,左營,93,11048.2,0,1,高
2018/1/14,1,前金,77,13156.3,0,1,高
2018/1/14,1,小港,84,3671.1,0,0,高
2018/1/14,1,美濃,71,268.1,0,1,低
2018/1/14,1,仁武,87,2145.2,0,0,高
2018/1/14,1,大寮,90,1657.3,0,0,中
2018/1/14,1,林園,81,2148.8,0,0,高
2018/1/14,1,屏東,77,3055.3,0,0,高
2018/1/14,1,潮州,97,1165.0,0,1,中
2018/1/14,1,恆春,46,198.5,1,1,低
2018/1/14,1,宜蘭,43,3196.1,1,0,高
2018/1/14,1,冬山,38,633.1,1,0,中
2018/1/14,1,花蓮,39,94.3,1,1,低
2018/1/14,1,臺東,37,1010.0,1,0,中
2018/1/14,1,馬祖,46,683.5,0,1,中
2018/1/14,1,金門,52,793.4,1,1,中
2018/1/14,1,馬公,42,1664.3,1,1,中
2018/1/15,1,基隆,35,4960.5,0,1,高
2018/1/15,1,士林,37,4268.66,0,1,高
2018/1/15,1,中山,42,15150.13,0,1,高
2018/1/15,1,松山,39,21938.76,0,1,高
2018/1/15,1,萬華,42,23176.76,0,1,高
2018/1/15,1,古亭,38,25113.01,0,1,高
2018/1/15,1,淡水,33,2745.895839,0,1,高
2018/1/15,1,林口,37,2449.048938,0,0,高
2018/1/15,1,菜寮,38,23484.00735,0,0,高
2018/1/15,1,汐止,40,2941.086468,0,1,高
2018/1/15,1,新莊,44,21457.80142,0,1,高
2018/1/15,1,板橋,46,23950.64823,0,1,高
2018/1/15,1,土城,38,8141.271989,0,1,高
2018/1/15,1,新店,36,2533.901688,0,1,高
2018/1/15,1,萬里,42,329.5992427,1,1,低
2018/1/15,1,桃園,41,12062.8,0,0,高
2018/1/15,1,大園,42,961.3,0,0,中
2018/1/15,1,平鎮,43,4738.8,0,1,高
2018/1/15,1,龍潭,44,1735.9,0,0,中
2018/1/15,1,新竹,44,6620.7,0,1,高
2018/1/15,1,湖口,43,1510.5,0,1,中
2018/1/15,1,竹東,51,1866.8,0,1,中
2018/1/15,1,苗栗,42,2361.2,0,1,高
2018/1/15,1,三義,45,209.4,0,1,低
2018/1/15,1,西屯,46,6068.2,0,0,高
2018/1/15,1,忠明,49,5531.2,0,1,高
2018/1/15,1,豐原,50,3707.3,0,1,高
2018/1/15,1,沙鹿,43,2114.1,0,1,高
2018/1/15,1,大里,49,7279.1,0,1,高
2018/1/15,1,彰化,49,3506.0,0,1,高
2018/1/15,1,二林,68,507.2,0,0,中
2018/1/15,1,南投,66,1458.5,1,0,中
2018/1/15,1,竹山,73,199.9,1,0,低
2018/1/15,1,崙背,73,377.7,0,1,低
2018/1/15,1,斗六,59,1149.5,0,0,中
2018/1/15,1,嘉義,78,4353.4,0,1,高
2018/1/15,1,新港,68,438.9,0,1,低
2018/1/15,1,朴子,60,798.9,0,0,中
2018/1/15,1,安南,85,1746.4,0,1,中
2018/1/15,1,臺南,88,14553.4,0,0,高
2018/1/15,1,新營,74,1891.2,0,1,中
2018/1/15,1,善化,78,756.6,0,0,中
2018/1/15,1,楠梓,108,7691.5,0,0,高
2018/1/15,1,左營,103,11048.2,0,1,高
2018/1/15,1,前金,111,13156.3,0,1,高
2018/1/15,1,小港,121,3671.1,0,0,高
2018/1/15,1,美濃,67,268.1,0,1,低
2018/1/15,1,仁武,98,2145.2,0,0,高
2018/1/15,1,大寮,104,1657.3,0,0,中
2018/1/15,1,林園,101,2148.8,0,0,高
2018/1/15,1,屏東,65,3055.3,0,0,高
2018/1/15,1,潮州,122,1165.0,0,1,中
2018/1/15,1,恆春,44,198.5,1,1,低
2018/1/15,1,宜蘭,42,3196.1,1,0,高
2018/1/15,1,冬山,33,633.1,1,0,中
2018/1/15,1,花蓮,36,94.3,1,1,低
2018/1/15,1,臺東,31,1010.0,1,0,中
2018/1/15,1,馬祖,52,683.5,0,1,中
2018/1/15,1,金門,88,793.4,1,1,中
2018/1/15,1,馬公,40,1664.3,1,1,中
2018/1/16,1,基隆,49,4960.5,0,1,高
2018/1/16,1,士林,55,4268.66,0,1,高
2018/1/16,1,中山,61,15150.13,0,1,高
2018/1/16,1,松山,62,21938.76,0,1,高
2018/1/16,1,萬華,63,23176.76,0,1,高
2018/1/16,1,古亭,55,25113.01,0,1,高
2018/1/16,1,淡水,66,2745.895839,0,1,高
2018/1/16,1,林口,77,2449.048938,0,0,高
2018/1/16,1,菜寮,70,23484.00735,0,0,高
2018/1/16,1,汐止,78,2941.086468,0,1,高
2018/1/16,1,新莊,78,21457.80142,0,1,高
2018/1/16,1,板橋,82,23950.64823,0,1,高
2018/1/16,1,土城,78,8141.271989,0,1,高
2018/1/16,1,新店,65,2533.901688,0,1,高
2018/1/16,1,萬里,45,329.5992427,1,1,低
2018/1/16,1,桃園,88,12062.8,0,0,高
2018/1/16,1,大園,57,961.3,0,0,中
2018/1/16,1,平鎮,86,4738.8,0,1,高
2018/1/16,1,龍潭,91,1735.9,0,0,中
2018/1/16,1,新竹,75,6620.7,0,1,高
2018/1/16,1,湖口,71,1510.5,0,1,中
2018/1/16,1,竹東,67,1866.8,0,1,中
2018/1/16,1,苗栗,74,2361.2,0,1,高
2018/1/16,1,三義,53,209.4,0,1,低
2018/1/16,1,西屯,84,6068.2,0,0,高
2018/1/16,1,忠明,75,5531.2,0,1,高
2018/1/16,1,豐原,52,3707.3,0,1,高
2018/1/16,1,沙鹿,91,2114.1,0,1,高
2018/1/16,1,大里,72,7279.1,0,1,高
2018/1/16,1,彰化,99,3506.0,0,1,高
2018/1/16,1,二林,52,507.2,0,0,中
2018/1/16,1,南投,73,1458.5,1,0,中
2018/1/16,1,竹山,84,199.9,1,0,低
2018/1/16,1,崙背,131,377.7,0,1,低
2018/1/16,1,斗六,102,1149.5,0,0,中
2018/1/16,1,嘉義,124,4353.4,0,1,高
2018/1/16,1,新港,114,438.9,0,1,低
2018/1/16,1,朴子,107,798.9,0,0,中
2018/1/16,1,安南,130,1746.4,0,1,中
2018/1/16,1,臺南,121,14553.4,0,0,高
2018/1/16,1,新營,118,1891.2,0,1,中
2018/1/16,1,善化,120,756.6,0,0,中
2018/1/16,1,楠梓,117,7691.5,0,0,高
2018/1/16,1,左營,131,11048.2,0,1,高
2018/1/16,1,前金,124,13156.3,0,1,高
2018/1/16,1,小港,120,3671.1,0,0,高
2018/1/16,1,美濃,68,268.1,0,1,低
2018/1/16,1,仁武,96,2145.2,0,0,高
2018/1/16,1,大寮,109,1657.3,0,0,中
2018/1/16,1,林園,87,2148.8,0,0,高
2018/1/16,1,屏東,68,3055.3,0,0,高
2018/1/16,1,潮州,97,1165.0,0,1,中
2018/1/16,1,恆春,38,198.5,1,1,低
2018/1/16,1,宜蘭,45,3196.1,1,0,高
2018/1/16,1,冬山,41,633.1,1,0,中
2018/1/16,1,花蓮,31,94.3,1,1,低
2018/1/16,1,臺東,28,1010.0,1,0,中
2018/1/16,1,馬祖,64,683.5,0,1,中
2018/1/16,1,金門,117,793.4,1,1,中
2018/1/16,1,馬公,41,1664.3,1,1,中
2018/1/17,1,基隆,60,4960.5,0,1,高
2018/1/17,1,士林,63,4268.66,0,1,高
2018/1/17,1,中山,73,15150.13,0,1,高
2018/1/17,1,松山,62,21938.76,0,1,高
2018/1/17,1,萬華,67,23176.76,0,1,高
2018/1/17,1,古亭,55,25113.01,0,1,高
2018/1/17,1,淡水,65,2745.895839,0,1,高
2018/1/17,1,林口,73,2449.048938,0,0,高
2018/1/17,1,菜寮,72,23484.00735,0,0,高
2018/1/17,1,汐止,82,2941.086468,0,1,高
2018/1/17,1,新莊,68,21457.80142,0,1,高
2018/1/17,1,板橋,79,23950.64823,0,1,高
2018/1/17,1,土城,84,8141.271989,0,1,高
2018/1/17,1,新店,60,2533.901688,0,1,高
2018/1/17,1,萬里,63,329.5992427,1,1,低
2018/1/17,1,桃園,83,12062.8,0,0,高
2018/1/17,1,大園,79,961.3,0,0,中
2018/1/17,1,平鎮,85,4738.8,0,1,高
2018/1/17,1,龍潭,92,1735.9,0,0,中
2018/1/17,1,新竹,81,6620.7,0,1,高
2018/1/17,1,湖口,77,1510.5,0,1,中
2018/1/17,1,竹東,74,1866.8,0,1,中
2018/1/17,1,苗栗,98,2361.2,0,1,高
2018/1/17,1,三義,85,209.4,0,1,低
2018/1/17,1,西屯,98,6068.2,0,0,高
2018/1/17,1,忠明,100,5531.2,0,1,高
2018/1/17,1,豐原,69,3707.3,0,1,高
2018/1/17,1,沙鹿,95,2114.1,0,1,高
2018/1/17,1,大里,84,7279.1,0,1,高
2018/1/17,1,彰化,103,3506.0,0,1,高
2018/1/17,1,二林,128,507.2,0,0,中
2018/1/17,1,南投,95,1458.5,1,0,中
2018/1/17,1,竹山,111,199.9,1,0,低
2018/1/17,1,崙背,149,377.7,0,1,低
2018/1/17,1,斗六,95,1149.5,0,0,中
2018/1/17,1,嘉義,137,4353.4,0,1,高
2018/1/17,1,新港,132,438.9,0,1,低
2018/1/17,1,朴子,124,798.9,0,0,中
2018/1/17,1,安南,150,1746.4,0,1,中
2018/1/17,1,臺南,146,14553.4,0,0,高
2018/1/17,1,新營,141,1891.2,0,1,中
2018/1/17,1,善化,144,756.6,0,0,中
2018/1/17,1,楠梓,105,7691.5,0,0,高
2018/1/17,1,左營,103,11048.2,0,1,高
2018/1/17,1,前金,114,13156.3,0,1,高
2018/1/17,1,小港,106,3671.1,0,0,高
2018/1/17,1,美濃,58,268.1,0,1,低
2018/1/17,1,仁武,96,2145.2,0,0,高
2018/1/17,1,大寮,101,1657.3,0,0,中
2018/1/17,1,林園,82,2148.8,0,0,高
2018/1/17,1,屏東,92,3055.3,0,0,高
2018/1/17,1,潮州,66,1165.0,0,1,中
2018/1/17,1,恆春,40,198.5,1,1,低
2018/1/17,1,宜蘭,59,3196.1,1,0,高
2018/1/17,1,冬山,56,633.1,1,0,中
2018/1/17,1,花蓮,55,94.3,1,1,低
2018/1/17,1,臺東,31,1010.0,1,0,中
2018/1/17,1,馬祖,145,683.5,0,1,中
2018/1/17,1,金門,154,793.4,1,1,中
2018/1/17,1,馬公,66,1664.3,1,1,中
2018/1/18,1,基隆,41,4960.5,0,1,高
2018/1/18,1,士林,42,4268.66,0,1,高
2018/1/18,1,中山,37,15150.13,0,1,高
2018/1/18,1,松山,62,21938.76,0,1,高
2018/1/18,1,萬華,38,23176.76,0,1,高
2018/1/18,1,古亭,36,25113.01,0,1,高
2018/1/18,1,淡水,30,2745.895839,0,1,高
2018/1/18,1,林口,46,2449.048938,0,0,高
2018/1/18,1,菜寮,36,23484.00735,0,0,高
2018/1/18,1,汐止,52,2941.086468,0,1,高
2018/1/18,1,新莊,37,21457.80142,0,1,高
2018/1/18,1,板橋,41,23950.64823,0,1,高
2018/1/18,1,土城,38,8141.271989,0,1,高
2018/1/18,1,新店,35,2533.901688,0,1,高
2018/1/18,1,萬里,46,329.5992427,1,1,低
2018/1/18,1,桃園,32,12062.8,0,0,高
2018/1/18,1,大園,43,961.3,0,0,中
2018/1/18,1,平鎮,39,4738.8,0,1,高
2018/1/18,1,龍潭,35,1735.9,0,0,中
2018/1/18,1,新竹,57,6620.7,0,1,高
2018/1/18,1,湖口,50,1510.5,0,1,中
2018/1/18,1,竹東,59,1866.8,0,1,中
2018/1/18,1,苗栗,79,2361.2,0,1,高
2018/1/18,1,三義,70,209.4,0,1,低
2018/1/18,1,西屯,94,6068.2,0,0,高
2018/1/18,1,忠明,93,5531.2,0,1,高
2018/1/18,1,豐原,63,3707.3,0,1,高
2018/1/18,1,沙鹿,79,2114.1,0,1,高
2018/1/18,1,大里,82,7279.1,0,1,高
2018/1/18,1,彰化,72,3506.0,0,1,高
2018/1/18,1,二林,79,507.2,0,0,中
2018/1/18,1,南投,121,1458.5,1,0,中
2018/1/18,1,竹山,131,199.9,1,0,低
2018/1/18,1,崙背,103,377.7,0,1,低
2018/1/18,1,斗六,114,1149.5,0,0,中
2018/1/18,1,嘉義,151,4353.4,0,1,高
2018/1/18,1,新港,95,438.9,0,1,低
2018/1/18,1,朴子,79,798.9,0,0,中
2018/1/18,1,安南,131,1746.4,0,1,中
2018/1/18,1,臺南,139,14553.4,0,0,高
2018/1/18,1,新營,124,1891.2,0,1,中
2018/1/18,1,善化,146,756.6,0,0,中
2018/1/18,1,楠梓,167,7691.5,0,0,高
2018/1/18,1,左營,160,11048.2,0,1,高
2018/1/18,1,前金,165,13156.3,0,1,高
2018/1/18,1,小港,162,3671.1,0,0,高
2018/1/18,1,美濃,118,268.1,0,1,低
2018/1/18,1,仁武,164,2145.2,0,0,高
2018/1/18,1,大寮,154,1657.3,0,0,中
2018/1/18,1,林園,122,2148.8,0,0,高
2018/1/18,1,屏東,155,3055.3,0,0,高
2018/1/18,1,潮州,153,1165.0,0,1,中
2018/1/18,1,恆春,38,198.5,1,1,低
2018/1/18,1,宜蘭,39,3196.1,1,0,高
2018/1/18,1,冬山,29,633.1,1,0,中
2018/1/18,1,花蓮,39,94.3,1,1,低
2018/1/18,1,臺東,29,1010.0,1,0,中
2018/1/18,1,馬祖,110,683.5,0,1,中
2018/1/18,1,金門,128,793.4,1,1,中
2018/1/18,1,馬公,64,1664.3,1,1,中
2018/1/19,1,基隆,45,4960.5,0,1,高
2018/1/19,1,士林,37,4268.66,0,1,高
